duration_percent,net_load_kw
77.77777777777777,474.0570000000007
77.91666666666666,452.6208999999999
78.05555555555556,431.5075000000006
78.19444444444444,407.8062
78.33333333333333,383.3050000000003
78.47222222222221,362.6076000000003
78.6111111111111,339.1299000000008
78.75,320.6233000000002
78.88888888888889,298.09249999999975
79.02777777777777,278.4993000000004
79.16666666666666,258.58500000000004
79.30555555555556,238.5641000000005
79.44444444444444,214.4404999999997
79.58333333333333,192.52500000000055
79.72222222222221,169.1826000000001
79.8611111111111,144.26830000000064
80.0,122.5049999999992
80.13888888888889,98.53020000000015
80.27777777777777,77.43249999999989
80.41666666666666,50.91750000000047
80.55555555555556,25.586699999999837
80.69444444444444,5.347399999999652
80.83333333333333,-18.904999999999745
80.97222222222221,-37.05249999999978
81.1111111111111,-56.39819999999963
81.25,-81.60510000000068
81.38888888888889,-105.98100000000068
81.52777777777777,-131.36599999999999
81.66666666666666,-152.01130000000012
81.80555555555556,-178.30109999999968
81.94444444444444,-199.71130000000085
82.08333333333333,-222.88700000000063
82.22222222222221,-245.5564000000004
82.3611111111111,-264.09500000000025
82.5,-288.5577000000003
82.63888888888889,-309.0474999999997
82.77777777777777,-331.34199999999964
82.91666666666666,-355.91749999999956
83.05555555555556,-379.0175999999997
83.19444444444444,-400.8275000000003
83.33333333333333,-423.75250000000005
83.47222222222221,-446.52400000000034
83.6111111111111,-469.65750000000025
83.75,-492.41929999999957
83.88888888888889,-515.9650000000001
84.02777777777777,-533.5277000000006
84.16666666666666,-552.0627999999997
84.30555555555556,-572.3071
84.44444444444444,-596.4618
84.58333333333333,-620.5523000000003
84.72222222222221,-642.7345999999998
84.8611111111111,-664.0775000000003
85.0,-683.6382999999996
85.13888888888889,-703.4877999999999
85.27777777777777,-725.8975
85.41666666666666,-748.6049999999996
85.55555555555556,-771.1333000000004
85.69444444444444,-793.7474999999995
85.83333333333333,-814.2784000000001
85.97222222222221,-835.2359000000001
86.1111111111111,-862.0574999999999
86.25,-880.7343000000001
